1,377,0,0,2663,0
0,377,0,0,2779,0
0,595,0,0,2819,0
0,642,0,0,2847,0
0,642,1,0,2880,0
0,642,0,0,2913,0
0,642,0,0,2946,0
0,642,0,0,2980,0
0,876,0,0,3014,0
0,876,0,0,3045,0
0,876,0,0,3079,0
0,876,0,0,3112,0
0,876,0,0,3145,0
0,876,0,0,3179,0
0,876,0,0,3212,0
0,876,0,0,3245,0
0,1023,0,0,3279,0
0,1023,0,0,3312,0
0,1023,0,0,3346,0
0,1023,0,0,3379,0
0,1023,0,0,3412,0
0,1023,0,0,3446,0
1,1023,0,0,3479,0
0,1023,0,0,3514,0
0,1023,0,53,3546,0
0,1023,0,53,3579,0
0,1023,0,104,3612,0
0,1023,1,131,3646,0
0,1023,0,158,3678,0
0,1023,0,158,3713,0
0,1023,0,158,3745,0
0,1023,0,244,3780,0
0,1023,0,273,3812,0
0,1023,0,273,3846,0
0,1023,0,273,3879,0
0,1023,0,366,3913,0
0,1023,0,366,3945,0
0,1023,0,428,3979,0
0,1023,0,428,4012,0
0,1023,0,428,4045,0
0,1023,0,524,4079,0
0,1023,0,524,4113,0
0,1023,0,524,4145,0
0,1023,0,621,4179,0
0,1023,0,653,4212,0
0,1023,0,653,4246,0
0,1023,0,718,4280,0
0,1023,0,750,4312,0
0,1023,0,750,4345,0
0,1011,0,750,4380,0
0,971,0,750,4412,0
0,971,0,874,4445,0
0,882,0,874,4479,0
0,837,0,874,4513,0
1,790,0,874,4546,0
0,790,0,994,4580,0
0,790,0,1022,4613,0
0,649,0,1022,4646,0
0,649,0,1023,4680,0
0,553,0,1023,4713,0
0,553,0,1023,4746,0
0,553,0,1023,4780,0
0,411,0,1023,4813,0
0,411,1,1023,4847,0
0,411,0,1023,4880,0
0,411,0,1023,4912,0
0,411,0,1023,4946,0
0,411,0,1023,4980,0
0,148,0,1023,5012,0
0,107,0,1023,5047,0
0,69,0,1023,5079,0
0,69,0,1023,5112,0
0,69,0,1023,5146,0
0,0,0,1023,5180,0
0,0,0,1023,5213,0
0,0,0,1023,5245,0
0,0,0,1023,5280,0
0,0,0,1023,5313,0
0,0,0,1023,5346,0
0,0,0,1023,5380,0
0,0,0,1023,5413,0
0,0,0,1023,5445,0
0,0,0,1023,5479,0
0,0,0,1023,5514,0
0,0,0,1023,5545,0
0,0,0,1023,5579,0
0,0,0,1023,5611,0
0,0,0,1023,5646,0
1,0,0,1023,5679,0
0,0,0,1023,5712,0
0,0,0,1023,5746,0
0,0,0,1023,5780,0
0,0,0,1023,5813,0
0,0,0,1023,5846,0
0,0,0,1023,5878,0
0,0,0,1023,5913,0
0,0,1,1023,5946,0
0,0,0,1023,5979,0
0,0,0,1023,6012,0
0,0,0,1023,6046,0
0,0,0,1023,6079,0
0,23,0,1023,6112,0
0,23,0,1023,6145,0
0,96,0,1023,6179,0
0,96,0,1023,6212,0
0,96,0,1023,6246,0
0,220,0,1023,6279,0
0,264,0,1023,6313,0
0,308,0,1023,6346,0
0,354,0,1023,6380,0
0,400,0,1023,6412,0
0,400,0,1023,6446,0
0,400,0,1002,6478,0
0,542,0,1002,6513,0
0,542,0,945,6545,0
0,636,0,945,6580,0
0,685,0,945,6613,0
0,730,0,945,6645,0
0,730,0,823,6678,0
0,730,0,791,6712,0
0,869,0,791,6745,0
0,869,0,727,6780,0
0,869,0,696,6812,0
1,1001,0,696,6845,0
0,1001,0,631,6879,0
0,1001,0,598,6913,0
0,1001,0,567,6946,0
0,1001,0,533,6980,0
0,1023,0,533,7013,0
0,1023,0,471,7045,0
0,1023,0,471,7080,0
0,1023,0,406,7113,0
0,1023,1,375,7146,0
0,1023,0,344,7179,0
0,1023,0,344,7213,0
0,1023,0,344,7246,0
0,1023,0,344,7279,0
0,1023,0,223,7313,0
0,1023,0,223,7346,0
0,1023,0,223,7378,0
0,1023,0,223,7413,0
0,1023,0,113,7445,0
0,1023,0,113,7479,0
0,1023,0,60,7512,0
0,1023,0,60,7546,0
0,1023,0,60,7580,0
0,1023,0,60,7613,0
0,1023,0,60,7646,0
0,1023,0,60,7680,0
0,1023,0,0,7713,0
0,1023,0,0,7746,0
0,1023,0,0,7779,0
0,1023,0,0,7812,0
0,1023,0,0,7845,0
1,1023,0,0,7880,0
0,1023,0,0,7912,0
0,1023,0,0,7945,0
0,1023,0,0,7979,0
0,1023,0,0,8012,0
0,1023,0,0,8046,0
0,1023,0,0,8079,0
0,1018,0,0,8112,0
0,975,0,0,8145,0
0,975,0,0,8179,0
0,887,0,0,8213,0
0,887,0,0,8246,0
0,796,0,0,8279,0
0,750,0,0,8312,0
0,750,1,0,8346,0
0,750,0,0,8380,0
0,607,0,0,8412,0
0,560,0,0,8445,0
0,511,0,0,8479,0
0,463,0,0,8513,0
0,417,0,0,8546,0
0,371,0,0,8579,0
0,371,0,0,8613,0
0,280,0,0,8646,0
0,236,0,0,8679,0
0,236,0,0,8712,0
0,236,0,0,8746,0
0,112,0,0,8779,0
0,73,0,0,8813,0
0,73,0,0,8846,0
0,73,0,0,8880,0
0,73,0,0,8912,0
0,73,0,0,8946,0
0,0,0,0,8978,0
0,0,0,12,9013,0
1,0,0,12,9045,0
0,0,0,61,9080,0
0,0,0,61,9113,0
0,0,0,112,9146,0
0,0,0,112,9179,0
0,0,0,112,9213,0
0,0,0,112,9246,0
0,0,0,112,9280,0
0,0,0,112,9313,0
0,0,0,282,9346,0
0,0,0,313,9379,0
0,0,1,344,9413,0
0,0,0,344,9446,0
0,0,0,406,9479,0
0,0,0,438,9512,0
0,0,0,438,9546,0
0,0,0,438,9579,0
0,0,0,438,9613,0
0,0,0,438,9646,0
0,0,0,599,9680,0
0,0,0,599,9712,0
0,0,0,599,9746,0
0,0,0,599,9779,0
0,0,0,599,9813,0
0,19,0,599,9846,0
0,55,0,599,9880,0
0,93,0,599,9913,0
0,132,0,599,9946,0
0,132,0,884,9979,0
0,132,0,915,10012,0
0,259,0,915,10046,0
1,301,0,915,10078,0
0,349,0,915,10113,0
0,394,0,915,10146,0
0,441,0,915,10179,0
0,441,0,1023,10212,0
0,441,0,1023,10246,0
0,441,0,1023,10279,0
0,441,0,1023,10312,0
0,679,0,1023,10346,0
0,727,0,1023,10380,0
0,774,0,1023,10413,0
0,774,0,1023,10446,0
0,774,0,1023,10479,0
0,774,0,1023,10512,0
0,954,0,1023,10546,0
0,954,0,1023,10579,0
0,954,1,1023,10613,0
0,954,0,1023,10646,0
0,954,0,1023,10679,0
0,1023,0,1023,10713,0
0,1023,0,1023,10745,0
0,1023,0,1023,10780,0
0,1023,0,1023,10813,0
0,1023,0,1023,10846,0
0,1023,0,1023,10879,0
0,1023,0,1023,10913,0
0,1023,0,1023,10945,0
0,1023,0,1023,10979,0
0,1023,0,1023,11012,0
0,1023,0,1023,11046,0
0,1023,0,1023,11080,0
0,1023,0,1023,11113,0
1,1023,0,1023,11146,0
0,1023,0,1023,11180,0
0,1023,0,1023,11212,0
0,1023,0,1023,11246,0
0,1023,0,1023,11279,0
0,1023,0,1023,11312,0
0,1023,0,1023,11346,0
0,1023,0,1023,11379,0
0,1023,0,1023,11413,0
0,1023,0,1023,11446,0
0,1023,0,1023,11480,0
0,1023,0,1023,11513,0
0,1023,0,1023,11545,0
0,1023,0,1023,11579,0
0,1023,0,1023,11612,0
0,1023,0,1023,11646,0
0,1023,0,1023,11679,0
0,1023,0,1023,11712,0
0,1023,1,1023,11747,0
0,1023,0,1023,11778,0
0,1023,0,1023,11812,0
0,1022,0,1023,11846,0
0,1022,0,1023,11879,0
0,1022,0,1023,11913,0
0,1022,0,1023,11946,0
0,1022,0,1022,11979,0
0,1022,0,993,12013,0
0,1022,0,964,12046,0
0,708,0,964,12079,0
0,708,0,904,12113,0
0,612,0,904,12146,0
0,612,0,844,12179,0
0,517,0,844,12213,0
1,469,0,844,12246,0
0,469,0,749,12280,0
0,469,0,717,12313,0
0,469,0,685,12345,0
0,284,0,685,12380,0
0,240,0,685,12413,0
0,240,0,589,12446,0
0,240,0,557,12479,0
0,116,0,557,12512,0
0,77,0,557,12546,0
0,42,0,557,12578,0
0,42,0,428,12612,0
0,42,0,396,12646,0
0,0,0,396,12679,0
0,0,0,396,12712,0
0,0,0,396,12746,0
0,0,0,273,12780,0
0,0,0,273,12812,0
0,0,0,273,12845,0
0,0,0,273,12879,0
0,0,0,273,12913,0
0,0,0,273,12946,0
0,0,0,104,12979,0
0,0,0,104,13013,0
0,0,1,53,13046,0
0,0,0,53,13079,0
0,0,0,5,13112,0
0,0,0,0,13146,0
0,0,0,0,13179,0
0,0,0,0,13211,0
0,0,0,0,13245,0
0,0,0,0,13278,0
